FileIndex,Category
10282,OBAMA_PRIMARY2008
10283,OBAMA_PRIMARY2008
10284,OBAMA_PRIMARY2008
10285,OBAMA_PRIMARY2008
10286,OBAMA_PRIMARY2008
10287,OBAMA_PRIMARY2008
10288,OBAMA_PRIMARY2008
10289,OBAMA_PRIMARY2008
10290,OBAMA_PRIMARY2008
10291,OBAMA_PRIMARY2008
10292,OBAMA_PRIMARY2008
10293,OBAMA_PRIMARY2008
10294,OBAMA_PRIMARY2008
10295,OBAMA_PRIMARY2008
10296,OBAMA_PRIMARY2008
10297,OBAMA_PRIMARY2008
10298,OBAMA_PRIMARY2008
10299,OBAMA_PRIMARY2008
10300,OBAMA_PRIMARY2008
10301,OBAMA_PRIMARY2008
10302,OBAMA_PRIMARY2008
10303,OBAMA_PRIMARY2008
10304,OBAMA_PRIMARY2008
10305,OBAMA_PRIMARY2008
10306,OBAMA_PRIMARY2008
10307,OBAMA_PRIMARY2008
10308,OBAMA_PRIMARY2008
10309,OBAMA_PRIMARY2008
10310,OBAMA_PRIMARY2008
10311,OBAMA_PRIMARY2008
10312,OBAMA_PRIMARY2008
10313,OBAMA_PRIMARY2008
10314,OBAMA_PRIMARY2008
10315,OBAMA_PRIMARY2008
10316,OBAMA_PRIMARY2008
10317,OBAMA_PRIMARY2008
10318,OBAMA_PRIMARY2008
10319,OBAMA_PRIMARY2008
10320,OBAMA_PRIMARY2008
10321,OBAMA_PRIMARY2008
10322,OBAMA_PRIMARY2008
10323,OBAMA_PRIMARY2008
10324,OBAMA_PRIMARY2008
10325,OBAMA_PRIMARY2008
10326,OBAMA_PRIMARY2008
10327,OBAMA_PRIMARY2008
10328,OBAMA_PRIMARY2008
10329,OBAMA_PRIMARY2008
10330,OBAMA_PRIMARY2008
10331,OBAMA_PRIMARY2008
10332,OBAMA_PRIMARY2008
10333,OBAMA_PRIMARY2008
10334,OBAMA_PRIMARY2008
10335,OBAMA_PRIMARY2008
10336,OBAMA_PRIMARY2008
10337,OBAMA_PRIMARY2008
10338,OBAMA_PRIMARY2008
10339,OBAMA_PRIMARY2008
10340,OBAMA_PRIMARY2008
10341,OBAMA_PRIMARY2008
10342,OBAMA_PRIMARY2008
10343,OBAMA_PRIMARY2008
10344,OBAMA_PRIMARY2008
10345,OBAMA_PRIMARY2008
10346,OBAMA_PRIMARY2008
10347,OBAMA_PRIMARY2008
10348,OBAMA_PRIMARY2008
10349,OBAMA_PRIMARY2008
10350,OBAMA_PRIMARY2008
10351,OBAMA_PRIMARY2008
10352,OBAMA_PRIMARY2008
10353,OBAMA_PRIMARY2008
10354,OBAMA_PRIMARY2008
10355,OBAMA_PRIMARY2008
10356,OBAMA_PRIMARY2008
10357,OBAMA_PRIMARY2008
10358,OBAMA_PRIMARY2008
10359,OBAMA_PRIMARY2008
10360,OBAMA_PRIMARY2008
10361,OBAMA_PRIMARY2008
10362,OBAMA_PRIMARY2008
10363,OBAMA_PRIMARY2008
10364,OBAMA_PRIMARY2008
10365,OBAMA_PRIMARY2008
10366,OBAMA_PRIMARY2008
10367,OBAMA_PRIMARY2008
10368,OBAMA_PRIMARY2008
10369,OBAMA_PRIMARY2008
10370,OBAMA_PRIMARY2008
10371,OBAMA_PRIMARY2008
10372,OBAMA_PRIMARY2008
10373,OBAMA_PRIMARY2008
10374,OBAMA_PRIMARY2008
10375,OBAMA_PRIMARY2008
10376,OBAMA_PRIMARY2008
10377,OBAMA_PRIMARY2008
10378,OBAMA_PRIMARY2008
10379,OBAMA_PRIMARY2008
10380,OBAMA_PRIMARY2008
10381,OBAMA_PRIMARY2008
10382,OBAMA_PRIMARY2008
10383,OBAMA_PRIMARY2008
10384,OBAMA_PRIMARY2008
10385,OBAMA_PRIMARY2008
10386,OBAMA_PRIMARY2008
10387,OBAMA_PRIMARY2008
10388,OBAMA_PRIMARY2008
10389,OBAMA_PRIMARY2008
10390,OBAMA_PRIMARY2008
10391,OBAMA_PRIMARY2008
10392,OBAMA_PRIMARY2008
10393,OBAMA_PRIMARY2008
10394,OBAMA_PRIMARY2008
10395,OBAMA_PRIMARY2008
10396,OBAMA_PRIMARY2008
10397,OBAMA_PRIMARY2008
10398,OBAMA_PRIMARY2008
10399,OBAMA_PRIMARY2008
10400,OBAMA_PRIMARY2008
10401,OBAMA_PRIMARY2008
10402,OBAMA_PRIMARY2008
10403,OBAMA_PRIMARY2008
10404,OBAMA_PRIMARY2008
10405,OBAMA_PRIMARY2008
10406,OBAMA_PRIMARY2008
10407,OBAMA_PRIMARY2008
10408,OBAMA_PRIMARY2008
10409,OBAMA_PRIMARY2008
10410,OBAMA_PRIMARY2008
10411,OBAMA_PRIMARY2008
10412,OBAMA_PRIMARY2008
10413,OBAMA_PRIMARY2008
10414,OBAMA_PRIMARY2008
10415,OBAMA_PRIMARY2008
10416,OBAMA_PRIMARY2008
10417,OBAMA_PRIMARY2008
10418,OBAMA_PRIMARY2008
10419,OBAMA_PRIMARY2008
10420,OBAMA_PRIMARY2008
10421,OBAMA_PRIMARY2008
10422,OBAMA_PRIMARY2008
10423,OBAMA_PRIMARY2008
10424,OBAMA_PRIMARY2008
10425,OBAMA_PRIMARY2008
10426,OBAMA_PRIMARY2008
10427,OBAMA_PRIMARY2008
10428,OBAMA_PRIMARY2008
10429,OBAMA_PRIMARY2008
10430,OBAMA_PRIMARY2008
10431,OBAMA_PRIMARY2008
10432,OBAMA_PRIMARY2008
10433,OBAMA_PRIMARY2008
10434,OBAMA_PRIMARY2008
10435,OBAMA_PRIMARY2008
10436,OBAMA_PRIMARY2008
10437,OBAMA_PRIMARY2008
10438,OBAMA_PRIMARY2008
10439,OBAMA_PRIMARY2008
10440,OBAMA_PRIMARY2008
10441,OBAMA_PRIMARY2008
10442,OBAMA_PRIMARY2008
10443,OBAMA_PRIMARY2008
10444,OBAMA_PRIMARY2008
10445,OBAMA_PRIMARY2008
10446,OBAMA_PRIMARY2008
10447,OBAMA_PRIMARY2008
10448,OBAMA_PRIMARY2008
10449,OBAMA_PRIMARY2008
10450,OBAMA_PRIMARY2008
10451,OBAMA_PRIMARY2008
10452,OBAMA_PRIMARY2008
10453,OBAMA_PRIMARY2008
10454,OBAMA_PRIMARY2008
10455,OBAMA_PRIMARY2008
10456,OBAMA_PRIMARY2008
10457,OBAMA_PRIMARY2008
10458,OBAMA_PRIMARY2008
10459,OBAMA_PRIMARY2008
10460,OBAMA_PRIMARY2008
10461,OBAMA_PRIMARY2008
10462,OBAMA_PRIMARY2008
10463,OBAMA_PRIMARY2008
10464,OBAMA_PRIMARY2008
10465,OBAMA_PRIMARY2008
10466,OBAMA_PRIMARY2008
10467,OBAMA_PRIMARY2008
10468,OBAMA_PRIMARY2008
10469,OBAMA_PRIMARY2008
10470,OBAMA_PRIMARY2008
10471,OBAMA_PRIMARY2008
10472,OBAMA_PRIMARY2008
10473,OBAMA_PRIMARY2008
10474,OBAMA_PRIMARY2008
10475,OBAMA_PRIMARY2008
10476,OBAMA_PRIMARY2008
10477,OBAMA_PRIMARY2008
10478,OBAMA_PRIMARY2008
10479,OBAMA_PRIMARY2008
10480,OBAMA_PRIMARY2008
10481,OBAMA_PRIMARY2008
10482,OBAMA_PRIMARY2008
10483,OBAMA_PRIMARY2008
10484,OBAMA_PRIMARY2008
10485,OBAMA_PRIMARY2008
10486,OBAMA_PRIMARY2008
10487,OBAMA_PRIMARY2008
10488,OBAMA_PRIMARY2008
10489,OBAMA_PRIMARY2008
10490,OBAMA_PRIMARY2008
10491,OBAMA_PRIMARY2008
10492,OBAMA_PRIMARY2008
10493,OBAMA_PRIMARY2008
10494,OBAMA_PRIMARY2008
10495,OBAMA_PRIMARY2008
10496,OBAMA_PRIMARY2008
10497,OBAMA_PRIMARY2008
10498,OBAMA_PRIMARY2008
10499,OBAMA_PRIMARY2008
10500,OBAMA_PRIMARY2008
10501,OBAMA_PRIMARY2008
10502,OBAMA_PRIMARY2008
10503,OBAMA_PRIMARY2008
10504,OBAMA_PRIMARY2008
10505,OBAMA_PRIMARY2008
10506,OBAMA_PRIMARY2008
10507,OBAMA_PRIMARY2008
10508,OBAMA_PRIMARY2008
10509,OBAMA_PRIMARY2008
10510,OBAMA_PRIMARY2008
10511,OBAMA_PRIMARY2008
10512,OBAMA_PRIMARY2008
10513,OBAMA_PRIMARY2008
10514,OBAMA_PRIMARY2008
10515,OBAMA_PRIMARY2008
10516,OBAMA_PRIMARY2008
10517,OBAMA_PRIMARY2008
10518,OBAMA_PRIMARY2008
10519,OBAMA_PRIMARY2008
10520,OBAMA_PRIMARY2008
10521,OBAMA_PRIMARY2008
10522,OBAMA_PRIMARY2008
10523,OBAMA_PRIMARY2008
10524,OBAMA_PRIMARY2008
10525,OBAMA_PRIMARY2008
10526,OBAMA_PRIMARY2008
10527,OBAMA_PRIMARY2008
10528,OBAMA_PRIMARY2008
10529,OBAMA_PRIMARY2008
10530,OBAMA_PRIMARY2008
10531,OBAMA_PRIMARY2008
10532,OBAMA_PRIMARY2008
10533,OBAMA_PRIMARY2008
10534,OBAMA_PRIMARY2008
10535,OBAMA_PRIMARY2008
10536,OBAMA_PRIMARY2008
10537,OBAMA_PRIMARY2008
10538,OBAMA_PRIMARY2008
10539,OBAMA_PRIMARY2008
10540,OBAMA_PRIMARY2008
10541,OBAMA_PRIMARY2008
10542,OBAMA_PRIMARY2008
10543,OBAMA_PRIMARY2008
10544,OBAMA_PRIMARY2008
10545,OBAMA_PRIMARY2008
10546,OBAMA_PRIMARY2008
10547,OBAMA_PRIMARY2008
10548,OBAMA_PRIMARY2008
10549,OBAMA_PRIMARY2008
10550,OBAMA_PRIMARY2008
10551,OBAMA_PRIMARY2008
10552,OBAMA_PRIMARY2008
10553,OBAMA_PRIMARY2008
10554,OBAMA_PRIMARY2008
10555,OBAMA_PRIMARY2008
10556,OBAMA_PRIMARY2008
10557,OBAMA_PRIMARY2008
10558,OBAMA_PRIMARY2008
10559,OBAMA_PRIMARY2008
10560,OBAMA_PRIMARY2008
10561,OBAMA_PRIMARY2008
10562,OBAMA_PRIMARY2008
10563,OBAMA_PRIMARY2008
10564,OBAMA_PRIMARY2008
10565,OBAMA_PRIMARY2008
10566,OBAMA_PRIMARY2008
10567,OBAMA_PRIMARY2008
10568,OBAMA_PRIMARY2008
10569,OBAMA_PRIMARY2008
10570,OBAMA_PRIMARY2008
10571,OBAMA_PRIMARY2008
10572,OBAMA_PRIMARY2008
10573,OBAMA_PRIMARY2008
10574,OBAMA_PRIMARY2008
10575,OBAMA_PRIMARY2008
10576,OBAMA_PRIMARY2008
10577,OBAMA_PRIMARY2008
10578,OBAMA_PRIMARY2008
10579,OBAMA_PRIMARY2008
10580,OBAMA_PRIMARY2008
10581,OBAMA_PRIMARY2008
10582,OBAMA_PRIMARY2008
10583,OBAMA_PRIMARY2008
10584,OBAMA_PRIMARY2008
10585,OBAMA_PRIMARY2008
10586,OBAMA_PRIMARY2008
10587,OBAMA_PRIMARY2008
10588,OBAMA_PRIMARY2008
10589,OBAMA_PRIMARY2008
10590,OBAMA_PRIMARY2008
10591,OBAMA_PRIMARY2008
10592,OBAMA_PRIMARY2008
10593,OBAMA_PRIMARY2008
10594,OBAMA_PRIMARY2008
10595,OBAMA_PRIMARY2008
10596,OBAMA_PRIMARY2008
10597,OBAMA_PRIMARY2008
10598,OBAMA_PRIMARY2008
10599,OBAMA_PRIMARY2008
10600,OBAMA_PRIMARY2008
10601,OBAMA_PRIMARY2008
10602,OBAMA_PRIMARY2008
10603,OBAMA_PRIMARY2008
10604,OBAMA_PRIMARY2008
10605,OBAMA_PRIMARY2008
10606,OBAMA_PRIMARY2008
10607,OBAMA_PRIMARY2008
10608,OBAMA_PRIMARY2008
10609,OBAMA_PRIMARY2008
10610,OBAMA_PRIMARY2008
10611,OBAMA_PRIMARY2008
10612,OBAMA_PRIMARY2008
10613,OBAMA_PRIMARY2008
10614,OBAMA_PRIMARY2008
10615,OBAMA_PRIMARY2008
10616,OBAMA_PRIMARY2008
10617,OBAMA_PRIMARY2008
10618,OBAMA_PRIMARY2008
10619,OBAMA_PRIMARY2008
10620,OBAMA_PRIMARY2008
10621,OBAMA_PRIMARY2008
10622,OBAMA_PRIMARY2008
10623,OBAMA_PRIMARY2008
10624,OBAMA_PRIMARY2008
10625,OBAMA_PRIMARY2008
10626,OBAMA_PRIMARY2008
10627,OBAMA_PRIMARY2008
10628,OBAMA_PRIMARY2008
10629,OBAMA_PRIMARY2008
10630,OBAMA_PRIMARY2008
10631,OBAMA_PRIMARY2008
10632,OBAMA_PRIMARY2008
10633,OBAMA_PRIMARY2008
10634,OBAMA_PRIMARY2008
10635,OBAMA_PRIMARY2008
10636,OBAMA_PRIMARY2008
10637,OBAMA_PRIMARY2008
10638,OBAMA_PRIMARY2008
10639,OBAMA_PRIMARY2008
10640,OBAMA_PRIMARY2008
10641,OBAMA_PRIMARY2008
10642,OBAMA_PRIMARY2008
10643,OBAMA_PRIMARY2008
10644,OBAMA_PRIMARY2008
10645,OBAMA_PRIMARY2008
10646,OBAMA_PRIMARY2008
10647,OBAMA_PRIMARY2008
10648,OBAMA_PRIMARY2008
10649,OBAMA_PRIMARY2008
10650,OBAMA_PRIMARY2008
10651,OBAMA_PRIMARY2008
10652,OBAMA_PRIMARY2008
10653,OBAMA_PRIMARY2008
10654,OBAMA_PRIMARY2008
10655,OBAMA_PRIMARY2008
10656,OBAMA_PRIMARY2008
10657,OBAMA_PRIMARY2008
10658,OBAMA_PRIMARY2008
10659,OBAMA_PRIMARY2008
10660,OBAMA_PRIMARY2008
10661,OBAMA_PRIMARY2008
10662,OBAMA_PRIMARY2008
10663,OBAMA_PRIMARY2008
10664,OBAMA_PRIMARY2008
10665,OBAMA_PRIMARY2008
10666,OBAMA_PRIMARY2008
10667,OBAMA_PRIMARY2008
10668,OBAMA_PRIMARY2008
10669,OBAMA_PRIMARY2008
10670,OBAMA_PRIMARY2008
10671,OBAMA_PRIMARY2008
10672,OBAMA_PRIMARY2008
10673,OBAMA_PRIMARY2008
10674,OBAMA_PRIMARY2008
10675,OBAMA_PRIMARY2008
10676,OBAMA_PRIMARY2008
10677,OBAMA_PRIMARY2008
10678,OBAMA_PRIMARY2008
10679,OBAMA_PRIMARY2008
10680,OBAMA_PRIMARY2008
10681,OBAMA_PRIMARY2008
10682,OBAMA_PRIMARY2008
10683,OBAMA_PRIMARY2008
10684,OBAMA_PRIMARY2008
10685,OBAMA_PRIMARY2008
10686,OBAMA_PRIMARY2008
10687,OBAMA_PRIMARY2008
10688,OBAMA_PRIMARY2008
10689,OBAMA_PRIMARY2008
10690,OBAMA_PRIMARY2008
10691,OBAMA_PRIMARY2008
10692,OBAMA_PRIMARY2008
10693,OBAMA_PRIMARY2008
10694,OBAMA_PRIMARY2008
10695,OBAMA_PRIMARY2008
10696,OBAMA_PRIMARY2008
10697,OBAMA_PRIMARY2008
10698,OBAMA_PRIMARY2008
10699,OBAMA_PRIMARY2008
10700,OBAMA_PRIMARY2008
10701,OBAMA_PRIMARY2008
10702,OBAMA_PRIMARY2008
10703,OBAMA_PRIMARY2008
10704,OBAMA_PRIMARY2008
10705,OBAMA_PRIMARY2008
10706,OBAMA_PRIMARY2008
10707,OBAMA_PRIMARY2008
10708,OBAMA_PRIMARY2008
10709,OBAMA_PRIMARY2008
10710,OBAMA_PRIMARY2008
10711,OBAMA_PRIMARY2008
10712,OBAMA_PRIMARY2008
10713,OBAMA_PRIMARY2008
10714,OBAMA_PRIMARY2008
10715,OBAMA_PRIMARY2008
10716,OBAMA_PRIMARY2008
10717,OBAMA_PRIMARY2008
10718,OBAMA_PRIMARY2008
10719,OBAMA_PRIMARY2008
10720,OBAMA_PRIMARY2008
10721,OBAMA_PRIMARY2008
10722,OBAMA_PRIMARY2008
10723,OBAMA_PRIMARY2008
10724,OBAMA_PRIMARY2008
10725,OBAMA_PRIMARY2008
10726,OBAMA_PRIMARY2008
10727,OBAMA_PRIMARY2008
10728,OBAMA_PRIMARY2008
10729,OBAMA_PRIMARY2008
10730,OBAMA_PRIMARY2008
10731,OBAMA_PRIMARY2008
10732,OBAMA_PRIMARY2008
10733,OBAMA_PRIMARY2008
10734,OBAMA_PRIMARY2008
10735,OBAMA_PRIMARY2008
10736,OBAMA_PRIMARY2008
10737,OBAMA_PRIMARY2008
10738,OBAMA_PRIMARY2008
10739,OBAMA_PRIMARY2008
10740,OBAMA_PRIMARY2008
10741,OBAMA_PRIMARY2008
10742,OBAMA_PRIMARY2008
10743,OBAMA_PRIMARY2008
10744,OBAMA_PRIMARY2008
10745,OBAMA_PRIMARY2008
10746,OBAMA_PRIMARY2008
10747,OBAMA_PRIMARY2008
10748,OBAMA_PRIMARY2008
10749,OBAMA_PRIMARY2008
10750,OBAMA_PRIMARY2008
10751,OBAMA_PRIMARY2008
10752,OBAMA_PRIMARY2008
10753,OBAMA_PRIMARY2008
10754,OBAMA_PRIMARY2008
10755,OBAMA_PRIMARY2008
10756,OBAMA_PRIMARY2008
10757,OBAMA_PRIMARY2008
10758,OBAMA_PRIMARY2008
10759,OBAMA_PRIMARY2008
10760,OBAMA_PRIMARY2008
10761,OBAMA_PRIMARY2008
10762,OBAMA_PRIMARY2008
10763,OBAMA_PRIMARY2008
10764,OBAMA_PRIMARY2008
10765,OBAMA_PRIMARY2008
10766,OBAMA_PRIMARY2008
10767,OBAMA_PRIMARY2008
10768,OBAMA_PRIMARY2008
10769,OBAMA_PRIMARY2008
10770,OBAMA_PRIMARY2008
10771,OBAMA_PRIMARY2008
10772,OBAMA_PRIMARY2008
10773,OBAMA_PRIMARY2008
10774,OBAMA_PRIMARY2008
10775,OBAMA_PRIMARY2008
10776,OBAMA_PRIMARY2008
10777,OBAMA_PRIMARY2008
10778,OBAMA_PRIMARY2008
10779,OBAMA_PRIMARY2008
10780,OBAMA_PRIMARY2008
10781,OBAMA_PRIMARY2008
10782,OBAMA_PRIMARY2008
10783,OBAMA_PRIMARY2008
10784,OBAMA_PRIMARY2008
10785,OBAMA_PRIMARY2008
10786,OBAMA_PRIMARY2008
10787,OBAMA_PRIMARY2008
10788,OBAMA_PRIMARY2008
10789,OBAMA_PRIMARY2008
10790,OBAMA_PRIMARY2008
10791,OBAMA_PRIMARY2008
10792,OBAMA_PRIMARY2008
10793,OBAMA_PRIMARY2008
10794,OBAMA_PRIMARY2008
10795,OBAMA_PRIMARY2008
10796,OBAMA_PRIMARY2008
10797,OBAMA_PRIMARY2008
10798,OBAMA_PRIMARY2008
10799,OBAMA_PRIMARY2008
10800,OBAMA_PRIMARY2008
10801,OBAMA_PRIMARY2008
10802,OBAMA_PRIMARY2008
10803,OBAMA_PRIMARY2008
10804,OBAMA_PRIMARY2008
10805,OBAMA_PRIMARY2008
10806,OBAMA_PRIMARY2008
10807,OBAMA_PRIMARY2008
10808,OBAMA_PRIMARY2008
10809,OBAMA_PRIMARY2008
10810,OBAMA_PRIMARY2008
10811,OBAMA_PRIMARY2008
10812,OBAMA_PRIMARY2008
10813,OBAMA_PRIMARY2008
10814,OBAMA_PRIMARY2008
10815,OBAMA_PRIMARY2008
10816,OBAMA_PRIMARY2008
10817,OBAMA_PRIMARY2008
10818,OBAMA_PRIMARY2008
10819,OBAMA_PRIMARY2008
10820,OBAMA_PRIMARY2008
10821,OBAMA_PRIMARY2008
10822,OBAMA_PRIMARY2008
10823,OBAMA_PRIMARY2008
10824,OBAMA_PRIMARY2008
10825,OBAMA_PRIMARY2008
10826,OBAMA_PRIMARY2008
10827,OBAMA_PRIMARY2008
10828,OBAMA_PRIMARY2008
10829,OBAMA_PRIMARY2008
10830,OBAMA_PRIMARY2008
10831,OBAMA_PRIMARY2008
10832,OBAMA_PRIMARY2008
10833,OBAMA_PRIMARY2008
10834,OBAMA_PRIMARY2008
10835,OBAMA_PRIMARY2008
10836,OBAMA_PRIMARY2008
10837,OBAMA_PRIMARY2008
10838,OBAMA_PRIMARY2008
10839,OBAMA_PRIMARY2008
10840,OBAMA_PRIMARY2008
10841,OBAMA_PRIMARY2008
10842,OBAMA_PRIMARY2008
10843,OBAMA_PRIMARY2008
10844,OBAMA_PRIMARY2008
10845,OBAMA_PRIMARY2008
10846,OBAMA_PRIMARY2008
10847,OBAMA_PRIMARY2008
10848,OBAMA_PRIMARY2008
10849,OBAMA_PRIMARY2008
10850,OBAMA_PRIMARY2008
10851,OBAMA_PRIMARY2008
10852,OBAMA_PRIMARY2008
10853,OBAMA_PRIMARY2008
10854,OBAMA_PRIMARY2008
10855,OBAMA_PRIMARY2008
10856,OBAMA_PRIMARY2008
10857,OBAMA_PRIMARY2008
10858,OBAMA_PRIMARY2008
10859,OBAMA_PRIMARY2008
10860,OBAMA_PRIMARY2008
10861,OBAMA_PRIMARY2008
10862,OBAMA_PRIMARY2008
10863,OBAMA_PRIMARY2008
10864,OBAMA_PRIMARY2008
10865,OBAMA_PRIMARY2008
10866,OBAMA_PRIMARY2008
10867,OBAMA_PRIMARY2008
10868,OBAMA_PRIMARY2008
10869,OBAMA_PRIMARY2008
10870,OBAMA_PRIMARY2008
10871,OBAMA_PRIMARY2008
10872,OBAMA_PRIMARY2008
10873,OBAMA_PRIMARY2008
10874,OBAMA_PRIMARY2008
10875,OBAMA_PRIMARY2008
10876,OBAMA_PRIMARY2008
10877,OBAMA_PRIMARY2008
10878,OBAMA_PRIMARY2008
10879,OBAMA_PRIMARY2008
10880,OBAMA_PRIMARY2008
10881,OBAMA_PRIMARY2008
10882,OBAMA_PRIMARY2008
10883,OBAMA_PRIMARY2008
10884,OBAMA_PRIMARY2008
10885,OBAMA_PRIMARY2008
10886,OBAMA_PRIMARY2008
10887,OBAMA_PRIMARY2008
10888,OBAMA_PRIMARY2008
10889,OBAMA_PRIMARY2008
10890,OBAMA_PRIMARY2008
10891,OBAMA_PRIMARY2008
10892,OBAMA_PRIMARY2008
10893,OBAMA_PRIMARY2008
10894,OBAMA_PRIMARY2008
10895,OBAMA_PRIMARY2008
10896,OBAMA_PRIMARY2008
10897,OBAMA_PRIMARY2008
10898,OBAMA_PRIMARY2008
10899,OBAMA_PRIMARY2008
10900,OBAMA_PRIMARY2008
10901,OBAMA_PRIMARY2008
10902,OBAMA_PRIMARY2008
10903,OBAMA_PRIMARY2008
10904,OBAMA_PRIMARY2008
10905,OBAMA_PRIMARY2008
10906,OBAMA_PRIMARY2008
10907,OBAMA_PRIMARY2008
10908,OBAMA_PRIMARY2008
10909,OBAMA_PRIMARY2008
10910,OBAMA_PRIMARY2008
10911,OBAMA_PRIMARY2008
10912,OBAMA_PRIMARY2008
10913,OBAMA_PRIMARY2008
10914,OBAMA_PRIMARY2008
10915,OBAMA_PRIMARY2008
10916,OBAMA_PRIMARY2008
10917,OBAMA_PRIMARY2008
10918,OBAMA_PRIMARY2008
10919,OBAMA_PRIMARY2008
10920,OBAMA_PRIMARY2008
10921,OBAMA_PRIMARY2008
10922,OBAMA_PRIMARY2008
10923,OBAMA_PRIMARY2008
10924,OBAMA_PRIMARY2008
10925,OBAMA_PRIMARY2008
10926,OBAMA_PRIMARY2008
10927,OBAMA_PRIMARY2008
10928,OBAMA_PRIMARY2008
10929,OBAMA_PRIMARY2008
10930,OBAMA_PRIMARY2008
10931,OBAMA_PRIMARY2008
10932,OBAMA_PRIMARY2008
10933,OBAMA_PRIMARY2008
10934,OBAMA_PRIMARY2008
10935,OBAMA_PRIMARY2008
10936,OBAMA_PRIMARY2008
10937,OBAMA_PRIMARY2008
10938,OBAMA_PRIMARY2008
10939,OBAMA_PRIMARY2008
10940,OBAMA_PRIMARY2008
10941,OBAMA_PRIMARY2008
10942,OBAMA_PRIMARY2008
10943,OBAMA_PRIMARY2008
10944,OBAMA_PRIMARY2008
10945,OBAMA_PRIMARY2008
10946,OBAMA_PRIMARY2008
10947,OBAMA_PRIMARY2008
10948,OBAMA_PRIMARY2008
10949,OBAMA_PRIMARY2008
10950,OBAMA_PRIMARY2008
10951,OBAMA_PRIMARY2008
10952,OBAMA_PRIMARY2008
10953,OBAMA_PRIMARY2008
10954,OBAMA_PRIMARY2008
10955,OBAMA_PRIMARY2008
10956,OBAMA_PRIMARY2008
10957,OBAMA_PRIMARY2008
10958,OBAMA_PRIMARY2008
10959,OBAMA_PRIMARY2008
10960,OBAMA_PRIMARY2008
10961,OBAMA_PRIMARY2008
10962,OBAMA_PRIMARY2008
10963,OBAMA_PRIMARY2008
10964,OBAMA_PRIMARY2008
10965,OBAMA_PRIMARY2008
10966,OBAMA_PRIMARY2008
10967,OBAMA_PRIMARY2008
10968,OBAMA_PRIMARY2008
10969,OBAMA_PRIMARY2008
10970,OBAMA_PRIMARY2008
10971,OBAMA_PRIMARY2008
10972,OBAMA_PRIMARY2008
10973,OBAMA_PRIMARY2008
10974,OBAMA_PRIMARY2008
10975,OBAMA_PRIMARY2008
10976,OBAMA_PRIMARY2008
10977,OBAMA_PRIMARY2008
10978,OBAMA_PRIMARY2008
10979,OBAMA_PRIMARY2008
10980,OBAMA_PRIMARY2008
10981,OBAMA_PRIMARY2008
10982,OBAMA_PRIMARY2008
10983,OBAMA_PRIMARY2008
10984,OBAMA_PRIMARY2008
10985,OBAMA_PRIMARY2008
10986,OBAMA_PRIMARY2008
10987,OBAMA_PRIMARY2008
10988,OBAMA_PRIMARY2008
10989,OBAMA_PRIMARY2008
10990,OBAMA_PRIMARY2008
10991,OBAMA_PRIMARY2008
10992,OBAMA_PRIMARY2008
10993,OBAMA_PRIMARY2008
10994,OBAMA_PRIMARY2008
10995,OBAMA_PRIMARY2008
10996,OBAMA_PRIMARY2008
10997,OBAMA_PRIMARY2008
10998,OBAMA_PRIMARY2008
10999,OBAMA_PRIMARY2008
11000,OBAMA_PRIMARY2008
11001,OBAMA_PRIMARY2008
11002,OBAMA_PRIMARY2008
11003,OBAMA_PRIMARY2008
11004,OBAMA_PRIMARY2008
11005,OBAMA_PRIMARY2008
11006,OBAMA_PRIMARY2008
11007,OBAMA_PRIMARY2008
11008,OBAMA_PRIMARY2008
11009,OBAMA_PRIMARY2008
11010,OBAMA_PRIMARY2008
11011,OBAMA_PRIMARY2008
11012,OBAMA_PRIMARY2008
11013,OBAMA_PRIMARY2008
11014,OBAMA_PRIMARY2008
11015,OBAMA_PRIMARY2008
11016,OBAMA_PRIMARY2008
11017,OBAMA_PRIMARY2008
11018,OBAMA_PRIMARY2008
11019,OBAMA_PRIMARY2008
11020,OBAMA_PRIMARY2008
11021,OBAMA_PRIMARY2008
11022,OBAMA_PRIMARY2008
11023,OBAMA_PRIMARY2008
11024,OBAMA_PRIMARY2008
11025,OBAMA_PRIMARY2008
11026,OBAMA_PRIMARY2008
11027,OBAMA_PRIMARY2008
11028,OBAMA_PRIMARY2008
11029,OBAMA_PRIMARY2008
11030,OBAMA_PRIMARY2008
11031,OBAMA_PRIMARY2008
11032,OBAMA_PRIMARY2008
11033,OBAMA_PRIMARY2008
11034,OBAMA_PRIMARY2008
11035,OBAMA_PRIMARY2008
11036,OBAMA_PRIMARY2008
11037,OBAMA_PRIMARY2008
11038,OBAMA_PRIMARY2008
11039,OBAMA_PRIMARY2008
11040,OBAMA_PRIMARY2008
11041,OBAMA_PRIMARY2008
11042,OBAMA_PRIMARY2008
11043,OBAMA_PRIMARY2008
11044,OBAMA_PRIMARY2008
11045,OBAMA_PRIMARY2008
11046,OBAMA_PRIMARY2008
11047,OBAMA_PRIMARY2008
11048,OBAMA_PRIMARY2008
11049,OBAMA_PRIMARY2008
11050,OBAMA_PRIMARY2008
11051,OBAMA_PRIMARY2008
11052,OBAMA_PRIMARY2008
11053,OBAMA_PRIMARY2008
11054,OBAMA_PRIMARY2008
11055,OBAMA_PRIMARY2008
11056,OBAMA_PRIMARY2008
11057,OBAMA_PRIMARY2008
11058,OBAMA_PRIMARY2008
